,0
3693,1039.0
3694,1287.0
3695,1265.0
3696,1228.0
3697,863.0
3698,1226.0
3699,1233.0
3700,1190.0
3701,1103.0
3702,1470.0
3703,1007.0
3704,1284.0
3705,1148.0
3706,1205.0
3707,1227.0
3708,1340.0
3709,985.0
3710,989.0
3711,920.0
3712,1285.0
3713,1257.0
3714,912.0
3715,1372.0
3716,1164.0
3717,1208.0
3718,915.0
3719,1456.0
3720,1223.0
3721,1383.0
3722,1193.0
3723,1243.0
3724,1142.0
3725,1222.0
3726,1249.0
3727,993.0
3728,1009.0
3729,795.0
3730,1632.0
3731,1356.0
3732,1151.0
3733,1290.0
3734,885.0
3735,1184.0
3736,1133.0
3737,902.0
3738,1316.0
3739,971.0
3740,1126.0
3741,864.0
3742,1261.0
3743,1268.0
3744,1188.0
3745,971.0
3746,850.0
3747,1199.0
3748,935.0
3749,1202.0
3750,1076.0
3751,996.0
3752,1096.0
3753,1370.0
3754,1139.0
3755,1007.0
3756,1040.0
3757,1540.0
3758,1163.0
3759,1159.0
3760,1494.0
3761,947.0
3762,1014.0
3763,891.0
3764,981.0
3765,1192.0
3766,1381.0
3767,1435.0
3768,1003.0
3769,1262.0
3770,917.0
3771,1219.0
3772,1181.0
3773,1058.0
3774,1175.0
3775,936.0
3776,1247.0
3777,1182.0
3778,1234.0
3779,1100.0
3780,1208.0
3781,1404.0
3782,1532.0
3783,1161.0
3784,1161.0
3785,1303.0
3786,1065.0
3787,1240.0
3788,1026.0
3789,1196.0
3790,1018.0
3791,1178.0
3792,1096.0
3793,781.0
3794,1008.0
3795,1314.0
3796,1123.0
3797,988.0
3798,1220.0
3799,1203.0
3800,997.0
3801,906.0
3802,870.0
3803,1003.0
3804,1188.0
3805,1016.0
3806,1546.0
3807,1195.0
3808,1439.0
3809,1229.0
3810,1084.0
3811,1190.0
3812,1278.0
3813,1156.0
3814,1468.0
3815,1071.0
3816,1104.0
3817,1126.0
3818,1318.0
3819,878.0
3820,1031.0
3821,1139.0
3822,877.0
3823,917.0
3824,1062.0
3825,1071.0
3826,1435.0
3827,1424.0
3828,1305.0
3829,1280.0
3830,1351.0
3831,1295.0
3832,1099.0
3833,1074.0
3834,1150.0
3835,1179.0
3836,878.0
3837,1111.0
3838,1100.0
3839,1180.0
3840,821.0
3841,1354.0
3842,1325.0
3843,980.0
3844,1085.0
3845,913.0
3846,849.0
3847,1218.0
3848,1467.0
3849,1056.0
3850,1296.0
3851,1468.0
3852,994.0
3853,1247.0
3854,1574.0
3855,1233.0
3856,1234.0
3857,1066.0
3858,1018.0
3859,1262.0
3860,1052.0
3861,1038.0
3862,1213.0
3863,1188.0
3864,1186.0
3865,1169.0
3866,1372.0
3867,1276.0
3868,1035.0
3869,1268.0
3870,1067.0
3871,1211.0
3872,1259.0
3873,995.0
3874,758.0
3875,1307.0
3876,1032.0
3877,1106.0
3878,1307.0
3879,1116.0
3880,1151.0
3881,1292.0
3882,817.0
3883,914.0
3884,1234.0
3885,1091.0
3886,1415.0
3887,1147.0
3888,1111.0
3889,952.0
3890,851.0
3891,1481.0
3892,1065.0
3893,1273.0
3894,977.0
3895,1052.0
3896,1010.0
3897,1278.0
3898,1173.0
3899,1183.0
3900,1154.0
3901,1228.0
3902,704.0
3903,953.0
3904,1338.0
3905,1052.0
3906,1217.0
3907,941.0
3908,1032.0
3909,1407.0
3910,1235.0
3911,942.0
3912,1051.0
3913,959.0
3914,1178.0
3915,1037.0
3916,1233.0
3917,1270.0
3918,1559.0
3919,853.0
3920,987.0
3921,1175.0
3922,1285.0
3923,1211.0
3924,1224.0
3925,1000.0
3926,1292.0
3927,983.0
3928,1103.0
3929,1092.0
3930,1108.0
3931,1136.0
3932,1397.0
3933,853.0
3934,1481.0
3935,1006.0
3936,985.0
3937,1255.0
3938,1501.0
3939,1157.0
3940,1338.0
3941,1154.0
3942,1176.0
3943,859.0
3944,1359.0
3945,1231.0
3946,1174.0
3947,1156.0
3948,1244.0
3949,854.0
3950,917.0
3951,951.0
3952,1146.0
3953,1212.0
3954,1507.0
3955,954.0
3956,1328.0
3957,1108.0
3958,1129.0
3959,885.0
3960,1236.0
3961,1520.0
3962,1259.0
3963,1038.0
3964,1253.0
3965,1023.0
3966,930.0
3967,997.0
3968,1093.0
3969,1122.0
3970,1010.0
3971,919.0
3972,1083.0
3973,1524.0
3974,713.0
3975,1174.0
3976,974.0
3977,1412.0
3978,1308.0
3979,1280.0
3980,1073.0
3981,1139.0
3982,1251.0
3983,1155.0
3984,1126.0
3985,1484.0
3986,1031.0
3987,1221.0
3988,1203.0
3989,1162.0
3990,1421.0
3991,1084.0
3992,1245.0
3993,928.0
3994,1223.0
3995,807.0
3996,1370.0
3997,1036.0
3998,1080.0
3999,1549.0
4000,1513.0
4001,990.0
4002,985.0
4003,1521.0
4004,1371.0
4005,1144.0
4006,1288.0
4007,1053.0
4008,865.0
4009,1177.0
4010,1262.0
4011,1070.0
4012,1100.0
4013,912.0
4014,1241.0
4015,1447.0
4016,1004.0
4017,1276.0
4018,1244.0
4019,1228.0
4020,1399.0
4021,1253.0
4022,983.0
4023,1198.0
4024,1291.0
4025,1264.0
4026,899.0
4027,1071.0
4028,1336.0
4029,1413.0
4030,969.0
4031,1066.0
4032,1225.0
4033,1381.0
4034,1068.0
4035,1031.0
4036,965.0
4037,1457.0
4038,1122.0
4039,1291.0
4040,1187.0
4041,1027.0
4042,1517.0
4043,1460.0
4044,1323.0
4045,1133.0
4046,1051.0
4047,1377.0
4048,1061.0
4049,1418.0
4050,1316.0
4051,1027.0
4052,1522.0
4053,1342.0
4054,806.0
4055,1292.0
4056,1175.0
4057,1551.0
4058,868.0
4059,1153.0
4060,947.0
4061,1030.0
4062,1470.0
4063,1146.0
4064,1082.0
4065,875.0
4066,1105.0
4067,913.0
4068,827.0
4069,1321.0
4070,1315.0
4071,851.0
4072,1163.0
4073,1185.0
4074,1460.0
4075,1167.0
4076,939.0
4077,1024.0
4078,1189.0
4079,720.0
4080,1322.0
4081,1298.0
4082,1119.0
4083,1095.0
4084,1208.0
4085,1018.0
4086,1157.0
4087,1278.0
4088,1443.0
4089,1180.0
4090,1243.0
4091,842.0
4092,1316.0
4093,830.0
4094,1113.0
4095,1112.0
4096,1388.0
4097,1071.0
4098,1435.0
4099,1103.0
4100,1136.0
4101,1101.0
4102,969.0
4103,1427.0
4104,1407.0
4105,1063.0
4106,1212.0
4107,1387.0
4108,921.0
4109,1263.0
4110,940.0
4111,1321.0
4112,1180.0
4113,1156.0
4114,1117.0
4115,1031.0
4116,1323.0
4117,1272.0
4118,1003.0
4119,1015.0
4120,1070.0
4121,1068.0
4122,869.0
4123,1166.0
4124,1226.0
4125,1238.0
4126,1290.0
4127,1050.0
4128,1093.0
4129,1197.0
4130,1334.0
4131,1168.0
4132,1296.0
4133,1157.0
4134,1043.0
4135,1247.0
4136,1133.0
4137,1371.0
4138,1207.0
4139,1165.0
4140,1293.0
4141,1184.0
4142,863.0
4143,1063.0
4144,1303.0
4145,1518.0
4146,1274.0
4147,1055.0
4148,1349.0
4149,1129.0
4150,1157.0
4151,931.0
4152,1391.0
4153,1168.0
4154,969.0
4155,1248.0
4156,1324.0
4157,1598.0
4158,1391.0
4159,1193.0
4160,934.0
4161,830.0
4162,1123.0
4163,1313.0
4164,859.0
4165,1111.0
4166,1036.0
4167,963.0
4168,1334.0
4169,924.0
4170,1114.0
4171,1377.0
4172,1235.0
4173,1180.0
4174,1252.0
4175,1063.0
4176,1114.0
4177,1491.0
4178,951.0
4179,1030.0
4180,1132.0
4181,1207.0
4182,1062.0
4183,1250.0
4184,1184.0
4185,990.0
4186,1033.0
4187,1118.0
4188,1198.0
4189,1002.0
4190,1354.0
4191,1281.0
4192,1187.0
4193,1153.0
4194,1199.0
4195,1081.0
4196,1228.0
4197,1168.0
4198,1071.0
4199,1024.0
4200,1268.0
4201,1062.0
4202,1081.0
4203,1234.0
4204,1412.0
4205,1250.0
4206,1057.0
4207,1198.0
4208,1472.0
4209,1234.0
4210,1208.0
4211,763.0
4212,867.0
4213,851.0
4214,955.0
4215,1193.0
4216,1154.0
4217,976.0
4218,1445.0
4219,1197.0
4220,1456.0
4221,1262.0
4222,1102.0
4223,972.0
4224,1210.0
4225,1196.0
4226,1126.0
4227,1227.0
4228,1193.0
4229,998.0
4230,1012.0
4231,887.0
4232,1298.0
4233,878.0
4234,1306.0
4235,1380.0
4236,1039.0
4237,1206.0
4238,894.0
4239,981.0
4240,1309.0
4241,1442.0
4242,1123.0
4243,1133.0
4244,1268.0
4245,853.0
4246,1233.0
4247,882.0
4248,1203.0
4249,914.0
4250,1469.0
4251,1252.0
4252,860.0
4253,1347.0
4254,945.0
4255,1195.0
4256,1294.0
4257,1001.0
4258,1507.0
4259,1177.0
4260,1104.0
4261,1085.0
4262,959.0
4263,1137.0
4264,1271.0
4265,758.0
4266,1244.0
4267,1018.0
4268,938.0
4269,1168.0
4270,1156.0
4271,1187.0
4272,1460.0
4273,1166.0
4274,1059.0
4275,1197.0
4276,1429.0
4277,1027.0
4278,1212.0
4279,919.0
4280,962.0
4281,852.0
4282,1162.0
4283,1381.0
4284,1039.0
4285,1293.0
4286,1286.0
4287,1203.0
4288,1132.0
4289,1076.0
4290,890.0
4291,1023.0
4292,1487.0
4293,1091.0
4294,1463.0
4295,1308.0
4296,1123.0
4297,1248.0
4298,1211.0
4299,970.0
4300,1231.0
4301,1127.0
4302,1115.0
4303,948.0
4304,1006.0
4305,893.0
4306,992.0
4307,1208.0
4308,1324.0
4309,1049.0
4310,1220.0
4311,1251.0
4312,1369.0
4313,1001.0
4314,1119.0
4315,949.0
4316,1143.0
4317,945.0
4318,1050.0
4319,1157.0
4320,1186.0
4321,955.0
4322,1246.0
4323,1021.0
4324,1152.0
4325,1240.0
4326,1273.0
4327,1504.0
4328,1388.0
4329,886.0
4330,1389.0
4331,1125.0
4332,1206.0
4333,1106.0
4334,1135.0
4335,1219.0
4336,1115.0
4337,1316.0
4338,1067.0
4339,1287.0
4340,879.0
4341,943.0
4342,1378.0
4343,1103.0
4344,1200.0
4345,1091.0
4346,942.0
4347,969.0
4348,1172.0
4349,1258.0
4350,1262.0
4351,1097.0
4352,1095.0
4353,1533.0
4354,1347.0
4355,1186.0
4356,945.0
4357,1152.0
4358,1164.0
4359,1118.0
4360,1103.0
4361,1361.0
4362,1286.0
4363,1169.0
4364,1436.0
4365,1164.0
4366,1044.0
4367,1242.0
4368,1098.0
4369,1205.0
4370,1283.0
4371,1067.0
4372,1507.0
4373,1213.0
4374,1230.0
4375,963.0
4376,1031.0
4377,1058.0
4378,1445.0
4379,1426.0
4380,1103.0
4381,1075.0
4382,1092.0
4383,1217.0
4384,1367.0
4385,1164.0
4386,1131.0
4387,1277.0
4388,1205.0
4389,1133.0
4390,1257.0
4391,1070.0
4392,1216.0
4393,1094.0
4394,1242.0
4395,1036.0
4396,1106.0
4397,1414.0
4398,1183.0
4399,1261.0
4400,1459.0
4401,1138.0
4402,1467.0
4403,1033.0
4404,1166.0
4405,1392.0
4406,1001.0
4407,1198.0
4408,1317.0
4409,1124.0
4410,1289.0
4411,1427.0
4412,1162.0
4413,982.0
4414,1056.0
4415,1271.0
4416,1300.0
4417,1220.0
4418,927.0
4419,1341.0
4420,1045.0
4421,1299.0
4422,1355.0
4423,686.0
4424,1087.0
4425,1271.0
4426,1202.0
4427,1071.0
4428,1137.0
4429,1459.0
4430,1094.0
4431,1296.0
4432,1386.0
4433,1391.0
4434,1481.0
4435,1092.0
4436,1301.0
4437,1261.0
4438,888.0
4439,1267.0
4440,1142.0
4441,1251.0
4442,1102.0
4443,961.0
4444,1234.0
4445,1124.0
4446,1223.0
4447,1204.0
4448,1040.0
4449,1155.0
4450,1223.0
4451,1315.0
4452,1013.0
4453,1142.0
4454,1294.0
4455,845.0
4456,1310.0
4457,1133.0
4458,1113.0
4459,1179.0
4460,1097.0
4461,894.0
4462,976.0
4463,1182.0
4464,1537.0
4465,1150.0
4466,1160.0
4467,1284.0
4468,1143.0
4469,1059.0
4470,1216.0
4471,877.0
4472,1372.0
4473,957.0
4474,1290.0
4475,1439.0
4476,1322.0
4477,1359.0
4478,1375.0
4479,1465.0
4480,807.0
4481,1169.0
4482,1128.0
4483,1191.0
4484,1025.0
4485,968.0
4486,971.0
4487,1280.0
4488,1051.0
4489,1075.0
4490,1293.0
4491,1209.0
4492,970.0
4493,1101.0
4494,1015.0
4495,779.0
4496,1250.0
4497,1312.0
4498,1296.0
4499,799.0
4500,1193.0
4501,1195.0
4502,1368.0
4503,1215.0
4504,1085.0
4505,1214.0
4506,1108.0
4507,625.0
4508,968.0
4509,948.0
4510,1217.0
4511,1340.0
4512,1261.0
4513,1373.0
4514,868.0
4515,994.0
4516,1380.0
4517,1316.0
4518,1258.0
4519,1163.0
4520,1364.0
4521,989.0
4522,1003.0
4523,1128.0
4524,1249.0
4525,995.0
4526,1390.0
4527,1391.0
4528,1381.0
4529,1081.0
4530,1235.0
4531,1113.0
4532,1256.0
4533,988.0
4534,1432.0
4535,990.0
4536,1051.0
4537,1315.0
4538,1161.0
4539,1298.0
4540,1226.0
4541,1273.0
4542,1048.0
4543,1145.0
4544,1185.0
4545,1091.0
4546,1371.0
4547,881.0
4548,1044.0
4549,1179.0
4550,1320.0
4551,966.0
4552,1312.0
4553,1070.0
4554,1272.0
4555,1338.0
4556,1472.0
4557,1269.0
4558,1476.0
4559,1404.0
4560,1244.0
4561,799.0
4562,1284.0
4563,1071.0
4564,1167.0
4565,983.0
4566,1441.0
4567,1327.0
4568,1172.0
4569,847.0
4570,1100.0
4571,1082.0
4572,1076.0
4573,1048.0
4574,940.0
4575,1295.0
4576,1489.0
4577,1105.0
4578,1332.0
4579,1193.0
4580,1102.0
4581,1529.0
4582,1050.0
4583,1042.0
4584,1048.0
4585,1266.0
4586,1078.0
4587,1107.0
4588,933.0
4589,1263.0
4590,1384.0
4591,1091.0
4592,1261.0
4593,1042.0
4594,1260.0
4595,1187.0
4596,1355.0
4597,1150.0
4598,1064.0
4599,990.0
4600,1220.0
4601,921.0
4602,1011.0
4603,1035.0
4604,1310.0
4605,882.0
4606,1460.0
4607,1091.0
4608,943.0
4609,1046.0
4610,909.0
4611,1187.0
4612,1251.0
4613,1279.0
4614,898.0
4615,987.0
4616,1233.0
4617,1346.0
4618,1152.0
4619,1158.0
4620,986.0
4621,1176.0
4622,1273.0
4623,826.0
4624,953.0
4625,1078.0
4626,953.0
4627,1433.0
4628,1220.0
4629,1129.0
4630,1091.0
4631,1229.0
4632,1188.0
4633,1206.0
4634,1159.0
4635,1370.0
4636,1293.0
4637,1042.0
4638,1451.0
4639,1165.0
4640,1006.0
4641,1553.0
4642,1336.0
4643,1249.0
4644,1295.0
4645,867.0
4646,1050.0
4647,1045.0
4648,963.0
4649,1087.0
4650,979.0
4651,1300.0
4652,1453.0
4653,1174.0
4654,1034.0
4655,1200.0
4656,1166.0
4657,1201.0
4658,1232.0
4659,1147.0
4660,962.0
4661,1237.0
4662,1347.0
4663,655.0
4664,856.0
4665,1203.0
4666,1216.0
4667,948.0
4668,1237.0
4669,1163.0
4670,1185.0
4671,882.0
4672,1359.0
4673,1123.0
4674,1181.0
4675,1467.0
4676,1077.0
4677,1020.0
4678,1401.0
4679,913.0
4680,1224.0
4681,976.0
4682,1156.0
4683,1037.0
4684,1331.0
4685,1458.0
4686,1179.0
4687,1098.0
4688,1244.0
4689,973.0
4690,962.0
4691,1169.0
4692,1147.0
4693,1021.0
4694,1089.0
4695,1019.0
4696,1502.0
4697,1352.0
4698,1117.0
4699,1083.0
4700,707.0
4701,1046.0
4702,880.0
4703,1325.0
4704,1326.0
4705,1272.0
4706,1243.0
4707,1371.0
4708,1197.0
4709,1139.0
4710,1125.0
4711,977.0
4712,1328.0
4713,843.0
4714,1294.0
4715,1170.0
4716,1171.0
4717,1230.0
4718,1056.0
4719,916.0
4720,1015.0
4721,900.0
4722,1268.0
4723,1098.0
4724,1087.0
4725,1506.0
4726,1276.0
4727,1051.0
4728,1099.0
4729,1242.0
4730,1158.0
4731,1299.0
4732,1188.0
4733,1073.0
4734,1169.0
4735,1141.0
4736,1246.0
4737,1291.0
4738,1325.0
4739,1239.0
4740,1396.0
4741,1501.0
4742,1142.0
4743,736.0
4744,1216.0
4745,1472.0
4746,1187.0
4747,1221.0
4748,895.0
4749,1430.0
4750,1268.0
4751,1172.0
4752,1155.0
4753,1271.0
4754,1350.0
4755,1088.0
4756,1259.0
4757,1067.0
4758,1088.0
4759,1268.0
4760,1321.0
4761,1277.0
4762,1235.0
4763,1178.0
4764,1082.0
4765,1187.0
4766,1563.0
4767,976.0
4768,1120.0
4769,1226.0
4770,1265.0
4771,1305.0
4772,1254.0
4773,1261.0
4774,1341.0
4775,1409.0
4776,1394.0
4777,952.0
4778,966.0
4779,1029.0
4780,959.0
4781,1260.0
4782,946.0
4783,1229.0
4784,1276.0
4785,1368.0
4786,1004.0
4787,1072.0
4788,910.0
4789,1135.0
4790,987.0
4791,1397.0
4792,888.0
4793,1403.0
4794,1225.0
4795,1095.0
4796,1363.0
4797,1205.0
4798,1551.0
4799,1265.0
4800,949.0
4801,1170.0
4802,1243.0
4803,1526.0
4804,1222.0
4805,1405.0
4806,1454.0
4807,1123.0
4808,1146.0
4809,1369.0
4810,1004.0
4811,967.0
4812,1409.0
4813,1298.0
4814,1531.0
4815,996.0
4816,1344.0
4817,1186.0
4818,1042.0
4819,1422.0
4820,1022.0
4821,1104.0
4822,1213.0
4823,711.0
4824,1235.0
4825,1098.0
4826,916.0
4827,971.0
4828,1328.0
4829,1195.0
4830,1153.0
4831,1201.0
4832,1222.0
4833,1353.0
4834,935.0
4835,1172.0
4836,1004.0
4837,1339.0
4838,1125.0
4839,909.0
4840,1336.0
4841,1388.0
4842,1486.0
4843,1178.0
4844,1249.0
4845,1363.0
4846,1126.0
4847,1173.0
4848,1344.0
4849,1107.0
4850,1111.0
4851,1221.0
4852,1374.0
4853,1209.0
4854,1012.0
4855,1308.0
4856,1115.0
4857,1140.0
4858,1302.0
4859,1169.0
4860,1023.0
4861,1184.0
4862,1116.0
4863,1250.0
4864,1164.0
4865,1174.0
4866,1170.0
4867,1001.0
4868,1132.0
4869,1058.0
4870,1101.0
4871,1506.0
4872,1311.0
4873,741.0
4874,1415.0
4875,990.0
4876,811.0
4877,1194.0
4878,1399.0
4879,1180.0
4880,1196.0
4881,837.0
4882,1374.0
4883,1316.0
4884,1078.0
4885,1276.0
4886,1162.0
4887,1120.0
4888,1279.0
4889,1441.0
4890,1192.0
4891,1344.0
4892,1298.0
4893,1236.0
4894,1261.0
4895,1104.0
4896,1049.0
4897,1326.0
4898,1316.0
4899,847.0
4900,1084.0
4901,1102.0
4902,915.0
4903,1301.0
4904,1191.0
4905,1070.0
4906,1094.0
4907,1208.0
4908,1369.0
4909,891.0
4910,1104.0
4911,1073.0
4912,1110.0
4913,1236.0
4914,1299.0
4915,1259.0
4916,1292.0
4917,1557.0
4918,1052.0
4919,1179.0
4920,1374.0
4921,1300.0
4922,1251.0
4923,1311.0
4924,1265.0
4925,1158.0
4926,1196.0
4927,972.0
4928,1240.0
4929,1025.0
4930,1397.0
4931,1240.0
4932,823.0
4933,1113.0
4934,1263.0
4935,1013.0
4936,1094.0
4937,1122.0
4938,923.0
4939,1253.0
4940,1138.0
4941,1234.0
4942,1299.0
4943,1109.0
4944,1252.0
4945,1267.0
4946,978.0
4947,1217.0
4948,1157.0
4949,1018.0
4950,1005.0
4951,845.0
4952,1424.0
4953,1475.0
4954,1382.0
4955,1032.0
4956,803.0
4957,1061.0
4958,1349.0
4959,1414.0
4960,1126.0
4961,1466.0
4962,870.0
4963,1011.0
4964,897.0
4965,1288.0
4966,1260.0
4967,764.0
4968,1238.0
4969,1081.0
4970,1254.0
4971,770.0
4972,1076.0
4973,1161.0
4974,1179.0
4975,1199.0
4976,1109.0
4977,1240.0
4978,997.0
4979,1050.0
4980,1203.0
4981,1443.0
4982,1019.0
4983,1169.0
4984,1334.0
4985,835.0
4986,882.0
4987,1109.0
4988,921.0
4989,1055.0
4990,1090.0
4991,1449.0
4992,1086.0
4993,1064.0
4994,1345.0
4995,1156.0
4996,1219.0
4997,1265.0
4998,1153.0
4999,1258.0
5000,1115.0
5001,841.0
5002,1148.0
5003,1063.0
5004,1305.0
5005,1305.0
5006,1078.0
5007,1142.0
5008,1154.0
5009,1008.0
5010,1055.0
5011,1363.0
5012,1229.0
5013,1311.0
5014,1190.0
5015,1250.0
5016,1382.0
5017,1269.0
5018,1006.0
5019,1012.0
5020,1054.0
5021,1115.0
5022,1301.0
5023,1151.0
5024,1225.0
5025,1114.0
5026,1188.0
5027,1367.0
5028,988.0
5029,1211.0
5030,1341.0
5031,1016.0
5032,1160.0
5033,947.0
5034,1256.0
5035,1295.0
5036,1152.0
5037,1242.0
5038,1300.0
5039,995.0
5040,1259.0
5041,959.0
5042,1147.0
5043,1184.0
5044,1250.0
5045,1098.0
5046,1190.0
5047,1073.0
5048,1089.0
5049,1130.0
5050,813.0
5051,1113.0
5052,1272.0
5053,1139.0
5054,1195.0
5055,843.0
5056,1390.0
5057,1143.0
5058,1326.0
5059,1082.0
5060,889.0
5061,1424.0
5062,1154.0
5063,1288.0
5064,1313.0
5065,1378.0
5066,1196.0
5067,1410.0
5068,1171.0
5069,1343.0
5070,1081.0
5071,1193.0
5072,1015.0
5073,1078.0
5074,1365.0
5075,1223.0
5076,1183.0
5077,982.0
5078,1346.0
5079,947.0
5080,1154.0
5081,1150.0
5082,1338.0
5083,1358.0
5084,1317.0
5085,1300.0
5086,1200.0
5087,1263.0
5088,1053.0
5089,924.0
5090,1309.0
5091,1220.0
5092,1193.0
5093,1203.0
5094,1130.0
5095,1242.0
5096,1346.0
5097,1211.0
5098,1206.0
5099,1264.0
5100,1164.0
5101,1043.0
5102,1341.0
5103,1167.0
5104,1376.0
5105,1111.0
5106,890.0
5107,1511.0
5108,1242.0
5109,1414.0
5110,1199.0
5111,1211.0
5112,1056.0
5113,892.0
5114,1047.0
5115,1257.0
5116,1036.0
5117,1359.0
5118,1225.0
5119,942.0
5120,1217.0
5121,1220.0
5122,1277.0
5123,1126.0
5124,1151.0
5125,1419.0
5126,1117.0
5127,1028.0
5128,1069.0
5129,1259.0
5130,1143.0
5131,1046.0
5132,1125.0
5133,1039.0
5134,887.0
5135,1454.0
5136,1278.0
5137,1045.0
5138,1372.0
5139,1287.0
5140,1195.0
5141,1205.0
5142,1248.0
5143,1434.0
5144,1278.0
5145,1209.0
5146,1114.0
5147,1129.0
5148,1119.0
5149,933.0
5150,1056.0
5151,1015.0
5152,1146.0
5153,1086.0
5154,1296.0
5155,1202.0
5156,1148.0
5157,1135.0
5158,897.0
5159,1026.0
5160,1099.0
5161,1122.0
5162,1155.0
5163,929.0
5164,1198.0
5165,1327.0
5166,1313.0
5167,1091.0
5168,1210.0
5169,1038.0
5170,1475.0
5171,1339.0
5172,1281.0
5173,1066.0
5174,1182.0
5175,1307.0
5176,941.0
5177,1409.0
5178,1336.0
5179,853.0
5180,1084.0
5181,1340.0
5182,1310.0
5183,1126.0
5184,1081.0
5185,1185.0
5186,1228.0
5187,1076.0
5188,768.0
5189,1277.0
5190,1088.0
5191,1045.0
5192,1218.0
5193,1022.0
5194,1089.0
5195,1170.0
5196,1236.0
5197,921.0
5198,957.0
5199,1194.0
5200,1167.0
5201,1369.0
5202,1258.0
5203,1115.0
5204,1443.0
5205,1277.0
5206,1272.0
5207,1304.0
5208,1224.0
5209,1277.0
5210,1358.0
5211,1108.0
5212,1033.0
5213,1478.0
5214,1439.0
5215,1270.0
5216,1248.0
5217,1175.0
5218,1038.0
5219,901.0
5220,1206.0
5221,1160.0
5222,1561.0
5223,1186.0
5224,1492.0
5225,1407.0
5226,1137.0
5227,1147.0
5228,1128.0
5229,1465.0
5230,984.0
5231,1233.0
5232,1398.0
5233,1330.0
5234,1385.0
5235,1142.0
5236,993.0
5237,1127.0
5238,1363.0
5239,1062.0
5240,1271.0
5241,1498.0
5242,1217.0
5243,993.0
5244,1206.0
5245,967.0
5246,890.0
5247,1255.0
5248,1047.0
5249,1192.0
5250,1185.0
5251,1163.0
5252,1082.0
5253,1243.0
5254,1227.0
5255,1039.0
5256,1173.0
5257,1525.0
5258,1138.0
5259,1295.0
5260,1181.0
5261,981.0
5262,1029.0
5263,849.0
5264,1320.0
5265,1391.0
5266,1175.0
5267,1260.0
5268,1546.0
5269,1581.0
5270,1168.0
5271,1288.0
5272,1434.0
5273,1155.0
5274,1098.0
5275,1521.0
5276,1190.0
5277,930.0
5278,832.0
5279,982.0
5280,1278.0
5281,1336.0
5282,1258.0
5283,1471.0
5284,1186.0
5285,1033.0
5286,1302.0
5287,1071.0
5288,1254.0
5289,1253.0
5290,1107.0
5291,896.0
5292,1035.0
5293,808.0
5294,1371.0
5295,1266.0
5296,1428.0
5297,1304.0
5298,1175.0
5299,1222.0
5300,1426.0
5301,903.0
5302,1172.0
5303,1266.0
5304,1235.0
5305,1250.0
5306,1156.0
5307,1034.0
5308,862.0
5309,1000.0
5310,1399.0
5311,1282.0
5312,1252.0
5313,1139.0
5314,1251.0
5315,1120.0
5316,1194.0
5317,1257.0
5318,956.0
5319,827.0
5320,1171.0
5321,1306.0
5322,1277.0
5323,928.0
5324,1067.0
5325,1220.0
5326,1334.0
5327,1281.0
5328,1177.0
5329,1343.0
5330,1259.0
5331,1099.0
5332,1192.0
5333,1288.0
5334,1231.0
5335,962.0
5336,981.0
5337,1113.0
5338,986.0
5339,1257.0
5340,1115.0
5341,1250.0
5342,1032.0
5343,1224.0
5344,1127.0
5345,1081.0
5346,1407.0
5347,1123.0
5348,1218.0
5349,1044.0
5350,1083.0
5351,1059.0
5352,1328.0
5353,1091.0
5354,1129.0
5355,1287.0
5356,1045.0
5357,955.0
5358,1287.0
5359,1282.0
5360,1052.0
5361,981.0
5362,1245.0
5363,938.0
5364,1329.0
5365,721.0
5366,1093.0
5367,1352.0
5368,1027.0
5369,1150.0
5370,986.0
5371,1250.0
5372,1208.0
5373,1273.0
5374,1008.0
5375,1290.0
5376,1090.0
5377,1052.0
5378,1184.0
5379,1035.0
5380,1309.0
5381,1032.0
5382,1183.0
5383,929.0
5384,1364.0
5385,925.0
5386,988.0
5387,1369.0
5388,1216.0
5389,1542.0
5390,1311.0
5391,1129.0
5392,1327.0
5393,1164.0
5394,1071.0
5395,1050.0
5396,1316.0
5397,1073.0
5398,934.0
5399,1237.0
5400,1114.0
5401,1122.0
5402,1309.0
5403,1212.0
5404,1190.0
5405,1047.0
5406,1123.0
5407,1045.0
5408,994.0
5409,956.0
5410,1277.0
5411,1103.0
5412,1349.0
5413,1463.0
5414,1001.0
5415,1256.0
5416,1128.0
5417,932.0
5418,1114.0
5419,1333.0
5420,1041.0
5421,1282.0
5422,842.0
5423,1148.0
5424,1231.0
5425,1122.0
5426,1051.0
5427,1255.0
5428,1455.0
5429,1216.0
5430,1423.0
5431,1077.0
5432,1015.0
5433,1163.0
5434,824.0
5435,964.0
5436,1251.0
5437,1084.0
5438,1147.0
5439,1254.0
5440,1405.0
5441,1190.0
5442,894.0
5443,1113.0
5444,1366.0
5445,1305.0
5446,950.0
5447,1111.0
5448,1444.0
5449,1138.0
5450,1196.0
5451,1321.0
5452,1281.0
5453,956.0
5454,1058.0
5455,833.0
5456,1169.0
5457,1338.0
5458,1267.0
5459,1061.0
5460,1041.0
5461,959.0
5462,1116.0
5463,1274.0
5464,1330.0
5465,1322.0
5466,1091.0
5467,1097.0
5468,1103.0
5469,1013.0
5470,1003.0
5471,1073.0
5472,1176.0
5473,1336.0
5474,966.0
5475,1394.0
5476,1384.0
5477,1190.0
5478,1008.0
5479,1049.0
